filename,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,label_y
SIFVAG_no_solvent.cif,-37812.24859,6075.552287,-6726.482654,1508.101898,-444.3537724,-483.8393663,-1010.844507,976.3394534,-1161.588074,1308.741932,-620.0230628,363.6879591,-597.8092333,367.3022633,-249.9117389,206.7560179,419.6450653,-67.42281514,-175.225371,-131.9778771,-5.627940709,-102.9931209,-136.4195754,-54.8576925,98.85129004,-5.512260512,-148.8454627,161.8294422,-14.77393139,100.4854028,133.0806445,26.42491699,-23.01612192,43.78249393,18.03585965,5.155589903,-12.95812122,19.28534102,-28.3291097,4.525558345,0.83545457,-3.820822264,-6.912131725,-13.12693978,13.48444518,-17.97739891,23.08333271,16.57045147,-38.98384688,12.43644664,2.882223213,12.87076793,7.472298333,-4.383139193,14.49224517,10.58400369,-13.40459124,9.190155991,-7.315398198,-6.11201046,3.312644074,-9.029654192,-1.211945107,-10.16453457,-2.575995486,4.916239275,-1.707251352,-0.503509887,1.621080779,1.30685093,-1.33385126,-0.156927076,-1.220564389,-3.614896243,1.281448405,-0.472711928,1.766349316,-2.935386102,3.535407586,0.586196326,0
Sm-MOF_no_solvent,-31627.41203,-495.4392307,-12240.10627,-239.4592352,-59.75831814,-838.8179665,2245.936294,229.3465611,99.5370212,-357.9498659,1780.221683,2044.70147,-304.6499135,-494.4585785,-902.8931908,-406.0133741,-214.4624619,317.6618322,225.420453,166.8735854,-93.13344195,-210.28811,132.4083575,126.4901833,16.73987277,-70.37562501,-10.09223505,-50.50656542,-122.6050103,-176.7379056,-38.79657521,277.4896611,-127.6501386,39.06275626,-45.92162036,15.53046267,86.69701232,3.89268487,19.6004089,59.22133401,21.14936554,14.61805689,-6.847969215,5.686903125,-2.873834238,17.70104586,-6.33291348,0.47235654,-2.127721711,-24.65589943,-7.809114961,0.651698826,2.560513,3.261971513,5.106208972,7.590545234,5.854666586,2.370870206,-3.099993654,-12.54693331,7.795570951,-1.494651823,-0.5639571,3.070077573,-3.147072725,5.36841773,-2.423055517,5.337932141,-0.67723938,-0.68012269,7.507880882,4.29520675,-0.278523616,-4.709723597,2.603858325,0.330351059,2.14590351,1.520459155,-0.712839315,0.101111143,1
SNNU-51_no_solvent,-33243.86235,-1558.881736,-5680.086678,-568.6706401,530.7454413,489.3123779,-874.4015572,-305.2779793,522.3081664,-378.760533,117.2541027,-124.7788556,105.3598241,232.0238936,54.74602447,-147.5406089,166.5472823,19.20658454,94.01192982,-42.63404364,-59.56754832,4.875690546,1.177046019,-7.854609321,-40.14838104,0.074446371,16.6108988,-37.84996943,-4.31666147,-29.8210168,-4.300537126,-21.26714009,3.716311453,2.865959213,-1.226535985,-9.406575748,-11.52411805,-0.725556122,-10.55693742,15.436974,0.991644943,5.425977158,-14.68388862,7.601093444,-1.508598809,21.99341122,-5.359261401,4.503121511,5.524566882,-4.921327263,-2.240887302,2.496616182,-3.486767248,-9.637711452,1.626218238,-2.322467231,4.137457864,1.219425654,0.484734281,4.010729218,-1.609705108,-1.294470611,-0.985874686,-0.980850023,2.314326915,-1.636618201,-1.63435304,0.511712392,1.655651924,-1.091320128,0.943463903,2.456887419,0.08548404,0.656496528,-0.076290826,0.331671981,0.370679518,-2.045964361,-1.07361166,-1.182598834,1
SNNU-52_no_solvent,-32944.99686,-1591.479773,-5728.29533,-565.4844531,617.6278885,463.9383317,-778.3966737,-286.9608521,585.8289028,-389.1748635,135.4815593,-126.4517303,114.307711,235.3818161,59.60972785,-145.7912657,164.2800919,18.43139567,87.83699122,-43.56463052,-56.42967509,8.717017819,2.425879975,-6.682280358,-42.25295445,-5.61391549,14.78493352,-39.67975506,-4.722107715,-30.55652743,-5.254278274,-20.5322361,2.345963106,2.945991489,0.408764202,-9.452982662,-11.79161605,-0.129055344,-10.76832578,14.51720591,0.676345073,4.686334692,-14.27999828,7.856429915,-1.616129689,22.53751649,-5.293638687,5.103203877,6.400412906,-4.588976324,-2.215611893,2.081055539,-3.569958425,-9.29677772,1.789330888,-2.477180185,3.693462909,1.153395211,0.965164309,4.889138927,-2.160656811,-1.218316022,-0.926695147,-1.098211626,1.969473026,-1.208002116,-1.726749043,0.500455102,1.443112959,-0.84940806,0.972270423,2.675532468,0.142139809,0.311435165,0.068540165,0.372680972,0.494243412,-1.940822541,-1.009377538,-1.360118719,1
SNNU-54_no_solvent,-33242.83839,-1545.812271,-5681.961198,-615.6904858,531.7552081,489.8253764,-874.8700463,-304.1940515,525.2927557,-365.546011,120.6879744,-131.9750886,102.3327126,226.1150452,48.34381166,-153.3986806,136.2057895,11.18376849,93.77795225,-33.14689431,-59.21855021,14.39096629,3.842052046,0.403547323,-26.25134206,-1.35884,11.10593538,-29.60506636,-2.881757337,-27.09605502,-6.628339902,-16.67269716,7.686005275,7.611065798,0.98256881,-10.22336153,-13.09527454,-2.17318877,-13.86091826,17.09802004,2.763519591,7.094194105,-14.69728627,11.82033949,-5.52695368,27.05143586,-5.422051382,1.645573258,4.719711553,-2.197210007,-7.894671453,7.049325104,-0.565529649,-6.992470767,-2.546713216,-1.663191432,1.372146805,0.002960048,-0.485185933,2.175405047,-2.342415948,-2.478512466,-0.309475105,-1.823377174,2.807406414,0.278800727,-1.098387968,0.338806048,1.646558771,-0.122546211,1.428668284,1.522328887,-0.144376207,1.026494835,-0.537384209,-0.037587102,1.180312604,-1.466911494,-0.260559747,-0.87813755,1
TAQGOK_no_solvent.cif,-33654.35454,-480.0132695,-6165.351351,26.69260686,919.1502758,415.5289072,-1268.004035,-285.7177175,-1043.346085,-54.52521549,-192.2349209,82.21066373,-135.5280437,666.5508401,-286.5389684,17.49333381,-227.6654274,68.11545328,-128.0626965,-102.0011691,-59.91760642,37.38139717,-15.98503977,49.5371459,6.76323225,50.74736326,-58.85938162,-39.48304587,-2.454223223,28.12035339,51.3286948,-20.86890144,88.23782425,-20.49135719,7.417514127,1.408930664,6.304889695,21.79416318,22.88977864,-10.15096844,36.70562708,-6.089059372,-6.511849997,7.364720135,9.582319835,3.950603916,-9.978785132,-9.723075824,-19.1110459,-10.97435121,1.687087219,3.528626574,-0.111962853,4.84431901,-7.504400192,3.913460385,4.171122277,10.37750782,-5.790079606,-2.483597245,1.846200485,-3.580388091,3.432643855,4.510771473,-2.575008234,-3.573746179,-1.945509798,4.688741282,-1.527454845,-2.528269954,5.74220802,4.707018535,1.353299079,-1.2205345,0.469878372,-0.143944336,2.09891753,1.833783767,1.010662867,-0.296403029,0
Tb-BTC_no_solvent,13221.23785,-6797.661568,-4184.446965,-1592.399194,-6223.773301,-11454.41567,8018.368018,2826.221724,-2733.540732,-44.71536145,-1085.325603,-1016.647068,-281.5544475,-405.8969846,659.6141798,229.7715043,-150.5245597,-464.6911953,69.93473365,-2.520809974,-329.0423764,15.70806877,-72.37027017,-87.76671872,-13.60473288,-9.368989176,65.65697693,12.502193,-7.760097388,14.25318166,-46.4499234,33.28837406,-39.87651368,-21.52543379,3.169825354,-8.522561379,-1.274745937,22.87166315,-10.86463849,-21.21270245,2.454345128,-32.97649889,-16.33024225,-0.301952076,-4.720144804,-16.87411902,7.021308112,-1.907486366,10.62513172,-9.286661039,3.182641859,2.461012222,5.45389411,7.430269775,1.087169949,-11.06834661,-5.133281613,-2.977840453,-5.110742527,-7.657251706,-6.750431343,6.627617261,2.803185998,-1.673386301,-3.865319119,-1.283164648,-1.425946627,1.874647433,1.133487258,3.986993315,-0.122619438,-1.111109871,0.966341538,0.84459783,-1.285797624,-1.833835517,-1.109101138,-1.803675199,0.578760579,-0.536155125,1
Tb-FTZB-MOF_no_solvent,219624.3157,-16476.4736,71113.88448,5415.007735,19664.29517,5190.645983,2343.781465,-518.8723624,1328.802258,-1320.501008,2474.896485,-436.8147982,-1152.442617,-191.5227892,1160.174249,-153.1968761,-232.0964395,676.2655946,397.872805,37.40410132,-84.84650218,432.2738654,-30.07517455,-204.5091637,145.0995315,-189.8267598,175.471498,1.543375294,116.2880392,131.9359718,43.1875473,96.52841624,36.63551944,47.22470932,-14.29346697,-19.43568301,56.74045561,36.89980473,-57.78326676,-91.69642391,-22.21459632,41.54140188,-9.993910745,-22.70544557,-14.87852585,-38.22883912,-20.62239632,-31.0193881,-16.80367022,-4.193895377,-9.533626232,3.427426599,-10.07106461,3.283222048,-9.234516768,-19.52187647,-9.10444593,8.595219799,3.297773897,11.18778985,-1.624121514,-0.169776826,-11.42235214,-1.726741795,2.629522394,9.783266227,-2.661287171,-3.141435069,3.935102795,-1.596050923,2.549834823,-0.802214337,0.644874079,-3.13690821,-1.602376134,1.27978896,-2.31773598,1.846897553,2.176630726,0.368879788,1
Tb-MOF_no_solvent,-14547.14509,2470.921357,-9866.855117,685.4128512,-2034.504855,-4772.208682,4765.712873,1852.061959,166.4211128,809.6220226,602.9908685,789.2622044,-103.560688,-1010.17459,472.8228811,59.6632462,25.91986063,141.8997239,-19.00629633,137.1860875,-104.0935465,-100.1268354,74.13692683,-72.17862235,-5.811828462,-76.30694568,69.9923468,-29.96026068,-55.74038179,8.564590074,2.02181885,43.85272479,-43.66143733,3.178790264,-26.93180504,-4.987904455,22.87984761,-3.771591998,4.67968324,-3.918798978,-1.659858371,-3.9158985,-11.43047074,11.45504449,-11.81320582,4.796894315,3.573382272,-3.867177,-10.70093632,-4.68459978,2.314544308,-0.48290802,3.010606648,3.203701178,-0.682574169,0.662789083,-0.47912966,3.072780954,-5.866643589,-4.185552268,0.248298038,1.246885055,-0.606273069,-0.565091427,-0.865214728,0.454406204,-0.537597624,1.427184675,2.40539489,1.146035258,1.442928747,-0.586602786,-1.910540443,-0.467712302,0.557556554,0.277444973,0.372722932,-0.023009093,0.300532576,0.09156757,1
TIDSEE_no_solvent.cif,-30353.22902,-3863.87291,-10657.73701,-820.7083562,10160.03479,1646.237075,4765.647707,56.3252053,-266.0189488,-658.5763148,230.6207832,-1872.611209,810.2546918,-332.4240634,1815.648911,558.2667492,-255.2856754,-393.7932069,-6.265933244,355.0776134,321.3431147,-486.45134,104.6088502,68.85808398,38.62257729,62.14948245,-1.212742747,23.13687042,-21.23020806,-74.26082061,21.19782653,31.83005628,51.34031772,37.77439291,31.77184689,-13.34418142,-57.92379937,-5.655341698,-27.78037084,-7.593955082,-29.80118566,5.545388666,-4.779082307,-7.896812587,5.476404291,11.22902075,5.107347559,4.187807255,0.780352126,7.085881676,4.687859101,4.908468911,2.152113853,3.507901854,-7.234572557,1.598350301,10.76420353,-4.145977218,-1.030249393,5.787819511,-0.856741763,-4.383162569,4.068024978,-2.159057191,-0.474029284,-1.037208354,-2.190751053,4.411361853,-3.421507632,-2.236554189,1.384506266,0.940147465,-1.180351007,1.136600577,0.281782976,-0.568191121,-1.635605283,0.113064692,1.192382193,-2.499107041,0
TIFBEP_no_solvent.cif,-38011.965,-1730.193698,-8614.447028,-799.2284909,3834.594193,-140.4348682,2154.194757,32.95353336,-646.3270262,27.04827784,31.36588018,-497.3505065,-111.1193942,-218.395461,112.7301516,136.7813581,-166.7327559,-370.8747003,-480.928218,127.9838045,126.286917,-185.1279735,7.348317929,36.27986555,91.72623489,90.57604319,10.14320845,27.5902551,121.2881907,-45.05985837,-48.18945064,42.01583991,28.54741394,69.40002102,10.69328905,-47.94080659,-44.50027441,-18.10418953,-90.59816259,2.113848547,33.28473943,51.16809665,17.53149172,20.10816186,66.40920389,-10.79079225,-20.37695884,-3.158071454,-4.570824821,-11.66498998,-19.32500838,0.483486495,-14.60275686,12.55355175,-12.51939139,11.19696398,10.18712647,0.13223311,-4.010897933,-4.424234694,-4.296065444,12.81276859,-0.136335978,-2.30242616,-1.339108023,-1.213684303,1.061713083,-1.146324043,-1.148011841,-1.540226429,0.794909362,-0.581029289,-2.925326339,-0.250194163,-0.223643801,-2.976106582,0.594619416,1.346110857,0.145192062,0.46349732,0
TIFCAM_no_solvent.cif,-38552.4533,-2975.712881,-8879.964476,-999.4142623,3972.589067,-54.90614136,2130.06993,-27.68546648,-579.0712925,-711.931648,20.17114484,-453.5285036,-104.883965,-227.9484039,406.3847284,250.435274,-172.5040776,-215.0249639,-428.2130268,197.4793629,127.8093042,-192.1726005,-6.645195166,39.82627918,56.16588523,39.735802,17.75443405,10.62452101,45.30861129,-42.42070327,6.296393289,10.92533717,48.93838008,24.52978238,3.65269632,-27.30169323,-36.42898934,-6.573674637,-35.61677426,2.655021749,10.3135073,22.48670855,12.95579398,12.41406337,17.05439558,-7.798393323,2.343259603,1.87206129,-7.301013479,2.058787408,-8.113760165,2.585537641,1.192382319,3.54349678,-5.716816619,4.157714779,7.912144611,2.172444384,2.43219131,-0.317251545,-2.17110831,0.446838236,-1.008852617,-1.168487758,-2.273491506,0.519336449,2.394288627,-0.586832664,-0.961331796,-0.84679079,0.322780992,0.325784865,-0.884320361,-1.966989808,0.074421204,-1.640931578,-0.055987001,1.031393484,0.497260131,-0.009922208,0
TIFCEQ_no_solvent.cif,-34812.80542,-2001.219565,-9156.80882,-938.5732748,5722.871414,468.7421113,2633.830745,-139.340031,-866.4221976,-603.6735994,120.4148322,-493.2043836,91.26336083,-3.005259137,565.9718943,366.6831314,-84.13643932,-162.6542493,-246.7545468,250.9865276,117.0266665,-181.7845449,82.64967258,59.09403452,105.0631886,57.05896664,23.89435966,7.058540176,67.60765043,-52.23181515,0.926418579,-6.119118634,53.60395835,12.43715029,15.95434208,-29.16537006,-18.6885514,-29.59292361,-16.74080111,-10.32684466,7.130181401,4.451407436,7.995799282,7.03302653,-13.72825297,12.50529462,27.33450068,3.576541129,8.310534701,11.67120026,-0.531760252,-1.317364415,0.086556161,-1.088074588,5.124553299,-1.69455704,6.694361469,3.022590556,6.649825718,4.498923204,1.407336607,-0.992279032,0.176691129,2.699243935,-3.837770932,-3.668072217,3.672858873,-1.87391835,0.719939028,0.048397421,2.104847354,1.766194788,0.830373056,-1.561739458,-1.961336259,0.234095319,3.583915877,-2.16500831,2.167483739,3.269299468,0
TIFCIU_no_solvent.cif,-39993.3397,-1433.085334,-8791.062358,-974.4527271,2922.150477,-338.6606808,1692.139373,-108.7818203,-537.0152392,-665.6339227,-39.6997148,-100.0710424,-248.8783325,-186.1675699,290.7923509,273.7347946,-69.60695656,-85.64582228,-476.0966366,217.7150222,80.42199816,-113.8462291,45.39648711,32.2887519,101.0403264,43.44137887,31.94850649,1.856041091,66.51078959,-49.51172734,6.892761871,-0.356076426,48.29659669,4.875778299,0.196893656,-23.43272353,-14.58231716,-24.21045196,-18.88820568,-9.372576509,21.65193958,0.025676777,16.03061935,8.331395577,-13.2141876,1.821202327,24.13354821,1.710999535,3.26153494,9.560024604,-2.753109832,-1.5881817,1.300597579,-2.810076469,3.369596215,1.522283477,6.922335793,5.459612849,6.419531787,4.029494196,-0.377527964,-1.71845598,-0.768777946,3.998913935,-4.326224876,-3.497635552,4.61586416,-2.207453435,-0.200952648,-0.287451666,1.424964604,0.808376743,1.128351871,-2.723461112,-1.969298176,0.291196597,3.433982821,-1.700070871,1.718833739,2.922980262,0
TIFCOA_no_solvent.cif,-38466.81109,-1792.174438,-8671.01668,-977.1151585,3848.151872,-201.3155133,2251.993911,-30.15393618,-547.3708115,-689.0727836,-26.45494275,-381.262509,-58.47127696,-72.31679049,459.1518457,318.7918262,-104.3533065,-137.8403126,-434.4660822,231.4554137,106.0701394,-170.6399022,56.02577087,33.09485713,94.91754841,57.2330021,28.88881831,2.690272953,47.86585177,-54.72255923,15.11200949,7.163901449,47.36257306,11.56577605,1.579509228,-16.70727431,-10.50474857,-16.12775404,-22.76335416,-10.52492971,13.90113591,-4.56820581,13.17574711,6.392903186,-14.63771968,-1.024396963,25.51525628,1.439712006,6.388744155,9.721394597,0.586777429,0.166092795,0.776923505,-3.069971178,-0.547537654,-0.030561815,10.65283252,3.994079673,6.008614148,4.823181355,1.266615259,-2.465109435,-0.977610144,2.927356884,-4.401062752,-3.46642281,3.930646274,-1.000190086,-1.259550461,-0.696040952,1.759110969,0.810585345,-0.463096025,-2.670788991,-2.462403926,-0.490086011,2.876085551,-1.565932314,1.666492204,1.510289093,0
TIFSIX-2-Cu-i_no_solvent,-22520.06413,-5870.065277,-4822.251682,-1488.092878,-1206.109998,1342.099517,-641.0043659,-811.0247713,-604.6477601,-999.0281693,429.2234855,-40.60383938,1050.244653,-416.341379,-96.88798567,392.4082141,-164.5633132,-161.1356485,543.325046,-10.50096985,196.3175281,49.38467693,-2.294897852,88.17350916,-14.86569626,-95.96138154,75.86854924,8.312815099,-27.17980164,-18.85541278,9.886103979,-41.91284929,17.68497515,-24.00400651,64.78051451,-23.95942461,4.49920097,35.04278904,-29.96448726,-30.16369641,3.493772426,-27.05492448,17.47108163,-8.428086655,-9.551261393,1.11914761,-16.89097636,-0.461553888,6.233706194,36.83471431,15.01814082,-0.238456492,0.807214944,-8.650758749,13.58959752,26.89547418,-18.69443168,0.629694442,-2.867232517,-1.353168401,0.536956192,0.980987913,-4.956122579,10.37660089,6.840338066,1.385383792,-3.31244197,2.071595909,4.372310994,1.695694126,-1.292830561,-2.996480137,3.89957764,1.917387222,4.605141066,1.807953694,2.085702223,0.26284299,-1.553209567,2.32430767,1
UiO-2-6-NDC_no_solvent,71216.54786,-12437.70081,27106.22152,-2624.29288,510.3511177,-637.8973848,-971.3473968,-42.04645818,2083.151709,-717.3982222,-113.4819573,42.94058573,231.9787943,-7.956104551,158.5463746,-245.7038261,-240.671271,23.54744332,-155.0632717,29.23015918,-171.2100027,-97.26036687,60.93722895,11.1173739,7.991782242,4.821072404,-54.06473967,-5.62516344,-4.643962576,6.265594084,-26.16680227,-14.43459021,-35.69331998,12.16732289,-32.51853433,-1.990683088,-11.40766625,-5.594628327,14.5481888,26.7954635,10.62274353,-5.313341656,2.986154915,-0.670941243,-3.486230455,-8.50431156,0.991354188,8.068539656,5.330382611,6.633765964,-3.727414953,-4.782785343,-1.478233839,-1.174373684,-2.605999444,2.767942241,-4.451184728,5.334119348,-7.105154949,-2.472145074,1.584870259,-0.874088805,-2.361355535,3.469282338,4.613029594,-0.569939833,3.686201795,0.34129946,-1.379969344,0.725313723,-0.330103152,0.739886707,-0.525243266,0.030986595,-1.454090133,0.019923709,-0.061285665,0.764084047,0.466478301,-0.176045212,1
UiO-66_no_solvent,62132.78081,-13130.71859,24239.82169,-2838.506164,-244.7630332,-2942.655291,-1061.321163,331.2654609,2196.68544,-1117.849277,-1050.415761,47.28720324,321.194551,51.2133398,-344.9207666,-407.624709,-267.1891488,25.58084651,-108.2392421,-18.92197603,-188.6181264,-83.99005322,62.67752993,5.332979219,49.96029672,16.84545883,-79.64346161,-33.82327449,38.55257864,24.8324483,-25.26436767,-15.55109181,-3.743742649,-5.704464286,-44.34526378,19.30967368,9.367868989,3.804890215,-13.78603351,47.93491066,35.92584902,8.285555063,7.583586027,-1.974489641,8.40508378,10.86966896,-7.634203509,-8.805833271,20.06210181,5.180368329,-0.085935477,-4.588091722,-6.282858813,5.728632666,1.214547536,6.16104713,-7.785301712,0.194089561,-0.837355433,2.703461182,6.817393247,0.841927798,-1.416684156,-0.14260603,3.585107037,1.991996585,1.787588556,-0.934276521,-3.3625904,1.799241803,-0.617476829,0.473385171,-0.24486232,-2.230647365,-2.852331245,-0.972344177,-1.716111702,1.421504646,0.28819499,0.0895422,1
UiO-66-Br_no_solvent,122653.4671,548612.1793,18258.39331,-38968.03289,448.5424746,-3612.482108,1405.85445,-6846.382257,-112.5770141,-574.8587116,160.8069706,-214.320573,-33.56539242,-83.54783738,-122.9983876,-20.03579886,-220.969733,28.88752335,21.77381857,6.889525106,1.488776323,2.644459534,-20.95983458,-36.71307354,-30.41208514,0.884687062,-11.39976567,18.95083061,-0.648219522,-5.647473311,-1.500062649,-4.865960396,-2.036816738,-0.110610516,-2.315761444,-2.157890257,-3.473559201,7.139399502,-0.785887366,-0.271324769,-0.754252909,2.233551988,-0.649133041,2.317457364,0.341762276,1.492515683,1.870680031,-0.644682052,-2.78333891,-0.563243397,0.949784994,-0.916374475,-1.037876164,0.101432707,0.801596381,0.380710407,0.46740963,-0.775856801,-0.973508354,0.890650134,0.332094184,-0.4815324,-0.30076622,-0.319145259,0.012902431,0.040105259,-0.002155456,-0.126933864,-0.03300343,0.161790172,0.26882145,-0.123406946,0.052808841,-0.013882556,-0.073432305,0.00635059,0.03829615,-0.049350263,0.018058102,0.005071269,1
UiO-66-Br2_no_solvent,474374.5273,83889.21771,-137078.8254,840.8240707,-3359.391215,14661.05066,-6873.730241,27053.86711,-1810.004214,-2184.038756,430.5502474,-138.691706,18.79545188,-52.19851734,90.26906162,-170.5234515,-295.4360427,-116.5119782,-37.77204025,13.09936041,30.15955904,-15.12697919,-38.93970903,-62.28751338,-58.39011043,7.978539229,-12.65250891,11.32395559,53.18441075,-36.35212189,10.70034319,12.04822194,4.808969875,-7.431900093,9.72313269,-3.876698562,2.828016032,-3.166907321,1.101387913,3.325184126,4.867157394,1.543712517,3.152123989,-2.323264091,-2.921675516,2.523576801,-1.159815425,0.592150967,2.503927943,0.50339874,-1.57941518,0.681051898,-0.128610463,-0.528063022,-1.071437624,-0.688681224,-0.881775671,0.119096565,-0.46825858,0.535703009,0.849077562,1.585386717,0.501233355,-0.062728971,-0.350072442,-0.518439301,0.103673932,0.2981751,-0.066462024,-0.034158911,-0.570592539,0.213041427,-0.193780415,-0.045053485,0.161542395,0.035491577,0.080960823,-0.023626792,0.015848096,0.091416547,1
UiO-66-Cl2_no_solvent,388420.1592,-44884.72132,-118906.0883,-15.02733698,-4032.717226,-10844.37365,464.5363006,-8597.834797,1895.522722,184.3218192,533.1331837,-417.6483705,-1743.18761,1205.194668,226.8625691,675.3361379,397.1605231,-319.4897312,435.5960422,329.0861494,382.3032321,190.3152431,137.0193497,50.38201111,-90.67385986,-105.0330916,15.71047732,34.79279743,35.14869497,30.16664019,42.30669742,2.521774698,-13.07813342,16.68632698,-98.67504023,7.538196544,-13.50835782,-11.84847417,27.62489895,6.853591808,22.1772861,-30.70548967,-0.401639523,6.960896492,11.2831607,0.956232644,-6.879987517,-13.49426849,5.722785573,4.752145382,2.221079273,15.49982616,-1.214674287,-4.400512865,-5.247978212,1.69788316,-1.333515584,1.455493894,4.550609828,0.27013739,0.709130193,6.029641064,-0.195842644,7.720021614,-5.437717735,-3.742487303,4.255865312,0.500252266,-1.054893589,-2.514386745,-2.641661548,1.983303876,0.808306856,0.593719775,0.613614049,0.358695369,0.299496134,0.4883746,-1.439565214,-1.171625579,1
UiO-66-NH2_no_solvent,388159.5603,-47325.7662,-118845.77,783.8947294,-4043.806004,-10876.56177,487.2864182,-8722.660883,1940.635394,543.6726016,557.3668544,-489.7029502,-1762.554816,1132.567542,136.5690673,599.828388,122.1536095,-315.0421681,425.8735006,-262.9419739,426.8328986,-55.86734574,-8.885778847,102.7549306,-7.996831522,-133.1188553,38.86747216,19.40314942,89.00492714,37.02602257,3.797327471,10.66103284,7.839701313,-6.505266063,-92.48037989,-18.79087117,-4.810318229,-2.45695757,12.49875496,21.73825705,42.055978,22.08597382,-19.50760918,8.648547783,0.110659093,-0.833445871,-5.661524371,12.21387631,3.251414415,5.471340817,12.2761849,6.865365472,6.848018572,-8.673201465,-6.587983553,5.307240507,2.908126474,-3.858051211,-2.852574771,0.459645848,-0.594942832,0.003652302,-3.739386236,-7.760246001,2.667426511,4.641549828,-3.649742808,-2.152632884,-1.634074862,2.935040394,2.138862801,-2.105961892,-2.488381543,-2.117204449,-2.38839134,1.060194747,-1.814793205,-0.567014817,2.288253496,1.211658112,1
UiO-66-NO2_no_solvent,458972.3789,-53126.74497,-134083.2016,808.7041645,-2311.493109,6486.175822,-94.8168677,-13256.83443,152.8467952,1395.209533,-1085.271895,534.8840418,2114.655918,-1418.062203,-193.4217503,-1143.004787,-146.1593284,648.0881886,-896.2924527,-30.2244178,-684.5930613,-132.8614394,-61.96833787,-65.81820495,162.040644,220.8331072,-39.03799927,-66.55311578,-146.1758527,-28.71703257,-33.53694478,-11.57148147,17.27961566,3.992058281,158.8192641,-11.06561409,18.37327177,16.31377317,-43.30912529,-26.13152483,-71.99485093,6.90908299,26.95857061,-16.56386879,-6.97265646,1.832944398,9.108417054,-2.610014576,-11.62122453,-4.734469885,-9.594764264,-19.51455353,-5.411688784,11.94343174,10.54783012,-7.369911326,1.474865117,2.811571606,-0.118858861,-0.623095392,-1.028725251,-8.365237251,3.551874791,-1.198294346,2.09649006,0.1370364,-1.094943874,0.918749961,2.362395609,-0.526067254,1.074153518,-0.255144321,1.967017464,1.237148447,1.460929742,-1.338208048,1.110262309,0.225432889,-0.699819092,-0.048441051,1
UiO-67_no_solvent,70439.36672,-6804.097512,26488.58393,1543.074976,777.1134154,-1395.573859,-1341.252975,575.9541781,2079.520279,-684.9391321,-767.7076802,-21.04598919,29.69478671,-306.2735445,-266.1539711,89.4697522,-315.8747255,94.2244396,-30.66949956,-355.0404532,-125.8160011,-87.98765535,309.4525677,54.39280826,-1.799526073,90.37711321,67.94944746,180.436083,87.48461333,89.46983276,-79.42573998,14.78108074,-73.72599491,0.480612866,-38.50907716,-0.347686618,-45.57929803,42.34597333,-28.67046003,-9.173448593,24.52262324,11.04047022,26.22146296,28.12632819,12.49533106,-0.958112502,1.406393266,18.4056897,1.044770609,12.43048719,-3.072995482,18.24735989,0.725945393,-3.833874346,0.207909167,-15.58913391,-1.335261563,3.029085703,4.554763695,-3.120876456,-5.492694546,-6.935814834,6.913120539,1.547524466,7.141160961,0.623715155,-4.214865123,7.133730748,4.160275134,-2.180886947,2.918301598,1.688041484,-3.697845547,3.080177492,-0.520289837,-1.141794898,0.62594385,-0.788608805,0.770311597,-0.179331315,1
UMCM-1_no_solvent,-16880.24723,728.3020129,-1304.509662,1188.191375,2048.008842,-112.332042,-769.8836377,179.4218498,-389.2622614,134.8345637,-357.3865383,-184.1102899,-131.4877955,599.4365729,-298.5200305,49.00208791,-289.0779664,54.93770828,-105.5427412,-71.34767263,51.32247599,-17.04046451,198.3457234,-50.43948122,53.25225245,6.46652052,54.64315919,62.25214608,55.29829516,42.10988155,-22.71202427,9.152708521,-30.91897838,-6.018419556,16.78508226,22.96925599,-14.49884062,11.21218019,-10.96984224,-7.010740395,-3.899864078,3.007022238,20.5084222,13.42526532,10.37950446,2.397840926,3.491210797,5.947249183,6.74288979,-0.109994405,3.146121914,5.113190768,-4.981433868,4.958114335,2.668632732,-5.389638242,-4.267749544,-1.505681672,4.32862378,-5.195245743,-2.47110589,-2.98974532,4.767941173,-0.214363214,1.267370691,1.199564547,-2.000276652,1.239070944,1.842890723,-0.05589459,1.176693833,-0.564184454,-1.782315434,0.44994017,-0.521433564,0.222698944,-0.500019327,0.102045964,-0.039769006,-0.718138166,0
